MODEL_YEAR,CAFE_MFR_NM,CAFE_MFR_CD,COMPLIANCE_CATEGORY_CD,COMPLIANCE_CATEGORY_DESC,LDFE_CAFE_ID,APPROVED_YN,SIGNED_YN,FINAL_STATUS_IND_YN,FOOTPRINT_MFR_NM,FOOTPRINT_MFR_CD,FOOTPRINT_DIVISION_NM,FTPT_DIVISION_CD,FOOTPRINT_CARLINE_NM,FTPT_CARLINE_CD,FP_MODEL_YR,FOOTPRINT_INDEX,FOOTPRINT_DESC,WHEEL_BASE_INCHES,FRONT_TRACK_WIDTH_INCHES,REAR_TRACK_WIDTH_INCHES,MFR_CALC_ROUNDED_AREA,EPA_CALC_ROUNDED_AREA,DISCREPANCY_MFR_EPA_CALC_FP,MFR_TARGET_FE_VALUE,EPA_TARGET_FE_VALUE,FP_TARGET_FE_DISCREP_VALUE,MFR_TARGET_GHG_RND_GPM_1,EPA_TARGET_GHG_RND_GPM_1,TARGET_GHG_DISCREPANCY_VAL,FINAL_MY_GHG_PROD_UNIT,FINAL_MY_GHG_TLAAS_PROD_UNIT,FINAL_MY_CAFE_PROD_UNIT
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,Maybach S 680 4Matic,807,2024,1,S 680 4MATIC Maybach (1 - 255/45 R19 Air),133.7,65.2,66.3,61.1,61.1,0,41.48,41.48,0,189.5,189.5,0,8,0,8
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,Maybach S 680 4Matic,807,2024,2,S 680 4MATIC Maybach (2 - 255/40 R20 Air),133.7,65.0,66.1,60.9,60.9,0,41.48,41.48,0,189.5,189.5,0,76,0,76
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,Maybach S 680 4Matic,807,2024,3,S 680 4MATIC Maybach (3 - 285/35 R20 Air),133.7,65.0,65.0,60.4,60.4,0,41.48,41.48,0,189.5,189.5,0,123,0,123
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,Maybach S 680 4Matic,807,2024,4,S 680 4MATIC Maybach (4 - 265/35 R21 Air),133.7,65.0,66.1,60.9,60.9,0,41.48,41.48,0,189.5,189.5,0,299,0,299
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 500 4MATIC,521,2024,1,S 500 4MATIC (1 - 255/45 R19 Air),126.6,65.2,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,152,0,152
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 500 4MATIC,521,2024,2,S 500 4MATIC (2 - 245/40 R20 Air),126.6,65.0,66.1,57.7,57.7,0,41.48,41.48,0,189.5,189.5,0,83,0,83
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 500 4MATIC,521,2024,3,S 500 4MATIC (3 - 285/35 R20 Air),126.6,65.0,65.0,57.1,57.1,0,41.48,41.48,0,189.5,189.5,0,91,0,91
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 500 4MATIC,521,2024,4,S 500 4MATIC (4 - 285/30 R21 Air),126.6,65.0,65.0,57.1,57.1,0,41.48,41.48,0,189.5,189.5,0,92,0,92
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC,806,2024,1,S 580 4MATIC (1 - 255/45 R19 Air),126.6,65.2,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,1913,0,1913
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC,806,2024,2,S 580 4MATIC (2 - 245/40 R20 Air),126.6,65.0,66.1,57.7,57.7,0,41.48,41.48,0,189.5,189.5,0,792,0,792
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC,806,2024,3,S 580 4MATIC (3 - 285/35 R20 Air),126.6,65.0,65.0,57.1,57.1,0,41.48,41.48,0,189.5,189.5,0,1297,0,1297
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC,806,2024,4,S 580 4MATIC (4 - 285/30 R21 Air),126.6,65.0,65.0,57.1,57.1,0,41.48,41.48,0,189.5,189.5,0,1660,0,1660
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC Maybach,805,2024,1,S 580 4MATIC Maybach (1 - 255/45 R19 Air),133.7,65.2,66.3,61.1,61.1,0,41.48,41.48,0,189.5,189.5,0,16,0,16
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC Maybach,805,2024,2,S 580 4MATIC Maybach (2 - 255/40 R20 Air),133.7,65.0,66.1,60.9,60.9,0,41.48,41.48,0,189.5,189.5,0,149,0,149
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC Maybach,805,2024,3,S 580 4MATIC Maybach (3 - 285/35 R20 Air),133.7,65.0,65.0,60.4,60.4,0,41.48,41.48,0,189.5,189.5,0,180,0,180
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 4MATIC Maybach,805,2024,4,S 580 4MATIC Maybach (4 - 265/35 R21 Air),133.7,65.0,66.1,60.9,60.9,0,41.48,41.48,0,189.5,189.5,0,382,0,382
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 e 4MATIC,980,2024,1,S 580e 4MATIC (1 - 255/45 R19 Air),126.6,65.2,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,696,0,696
2024,Mercedes Benz,MBX,PV,Passenger Vehicles,4820,N,N,Y,Mercedes Benz,MBX,Mercedes-Benz,1,S 580 e 4MATIC,980,2024,2,S 580e 4MATIC (2 - 285/35 R20 Air),126.6,65.0,65.0,57.1,57.1,0,41.48,41.48,0,189.5,189.5,0,654,0,654
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,ECLIPSE CROSS 4WD,195,2024,1,ECLIPSE CROSS 4WD Tire Size 18 inch,105.1,60.6,60.6,44.2,44.2,0,41.79,41.79,0,184.0,184.0,0,15968,,15968
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,ECLIPSE CROSS ES 4WD,196,2024,1,ECLIPSE CROSS ES 4WD Tire Size 16 inch,105.1,60.6,60.6,44.2,44.2,0,41.79,41.79,0,184.0,184.0,0,2675,,2675
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander PHEV,157,2024,1,Outlander PHEV Tire Size 18 inch,106.5,62.7,63.0,46.4,46.4,0,40.12,40.12,0,192.3,192.3,0,1244,,1244
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander PHEV,157,2024,2,Outlander PHEV Tire Size 20 inch,106.5,62.7,63.0,46.4,46.4,0,40.12,40.12,0,192.3,192.3,0,4511,,4511
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander Sport 4WD,175,2024,1,Outlander Sport 4WD Tire Size 16 inch,105.1,60.0,60.0,43.8,43.8,0,42.11,42.11,0,182.5,182.5,0,2534,,2534
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander Sport 4WD,175,2024,2,Outlander Sport 4WD Tire Size 18 inch,105.1,60.6,60.6,44.2,44.2,0,41.79,41.79,0,184.0,184.0,0,21877,,21877
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,"Nissan Motor Co., Ltd.",NSX,MITSUBISHI MOTORS,5,Outlander 2WD,106,2024,1,Outlander 2WD,106.5,62.7,63.1,46.5,46.5,0,40.05,40.05,0,192.7,192.7,0,31597,,31597
2024,Mitsubishi Motors Corporation,MTX,LT,Light Trucks,4724,N,N,Y,"Nissan Motor Co., Ltd.",NSX,MITSUBISHI MOTORS,5,Outlander 4WD,107,2024,1,Outlander 4WD,106.5,62.7,63.1,46.5,46.5,0,40.05,40.05,0,192.7,192.7,0,33487,,33487
2024,Mitsubishi Motors Corporation,MTX,PV,Passenger Vehicles,4757,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,ECLIPSE CROSS 2WD,190,2024,1,ECLIPSE CROSS 2WD Tire Size 18 inch,105.1,60.8,60.8,44.4,44.4,0,51.49,51.49,0,150.1,150.1,0,50,,50
2024,Mitsubishi Motors Corporation,MTX,PV,Passenger Vehicles,4757,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,MIRAGE,20,2024,1,MIRAGE Tire Size 14 inch,96.5,56.3,55.7,37.5,37.5,0,55.44,55.44,0,138.6,138.6,0,33975,,33975
2024,Mitsubishi Motors Corporation,MTX,PV,Passenger Vehicles,4757,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,MIRAGE G4,21,2024,1,MIRAGE G4 Tire Size 14 inch,100.4,56.9,56.3,39.5,39.5,0,55.44,55.44,0,138.6,138.6,0,20170,,20170
2024,Mitsubishi Motors Corporation,MTX,PV,Passenger Vehicles,4757,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander Sport 2WD,170,2024,1,Outlander Sport 2WD Tire Size 16 inch,105.1,60.0,60.0,43.8,43.8,0,52.14,52.14,0,148.1,148.1,0,27,,27
2024,Mitsubishi Motors Corporation,MTX,PV,Passenger Vehicles,4757,N,N,Y,Mitsubishi Motors Corporation,MTX,Mitsubishi Motors Corporation,1,Outlander Sport 2WD,170,2024,2,Outlander Sport 2WD Tire Size 18 inch,105.1,60.6,60.6,44.2,44.2,0,51.70,51.70,0,149.4,149.4,0,230,,230
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX50 AWD,111,2024,1,QX50 AWD,110.2,64.4,64.2,49.2,49.2,0,38.18,38.18,0,202.9,202.9,0,5019,,5019
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX55 AWD,114,2024,1,QX55 AWD,110.2,64.0,63.8,48.9,48.9,0,38.38,38.38,0,201.8,201.8,0,2165,,2165
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX60 AWD,141,2024,1,"QX60 AWD (255/50 R20,255/60 R18)",114.2,66.9,66.9,53.1,53.1,0,35.78,35.78,0,217.6,217.6,0,16989,,16989
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX60 FWD,140,2024,1,"QX60 FWD (255/50 R20,255/60 R18)",114.2,66.9,66.9,53.1,53.1,0,35.78,35.78,0,217.6,217.6,0,8191,,8191
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX80 2WD,120,2024,1,"QX80 2WD (275/60 R20,275/50 R22)",121.1,67.5,67.9,56.9,56.9,0,33.71,33.71,0,231.9,231.9,0,758,,758
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX80 4WD,121,2024,1,"QX80 4WD (275/60 R20,275/50 R22)",121.1,67.5,67.9,56.9,56.9,0,33.71,33.71,0,231.9,231.9,0,7920,,7920
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARMADA 2WD,116,2024,1,ARMADA 2WD (265/70R18 or 275/60R20 or 275/50R22 tire),121.1,67.5,67.9,56.9,56.9,0,33.71,33.71,0,231.9,231.9,0,6503,,6503
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARMADA 4WD,117,2024,1,ARMADA 4WD (265/70R18 or 275/60R20 or  275/50R22 tire),121.1,67.5,67.9,56.9,56.9,0,33.71,33.71,0,231.9,231.9,0,8729,,8729
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,FRONTIER 2WD,108,2024,1,FRONTIER 2WD (265/65R17 or 265/70R16 or 265/70R17 tire),126.0,61.8,61.8,54.1,54.1,0,35.21,35.21,0,221.4,221.4,0,31480,,31480
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,FRONTIER 2WD,108,2024,2,FRONTIER 2WD (265/65R17 tire),139.8,61.8,61.8,60.0,60.0,0,32.19,32.19,0,243.6,243.6,0,1156,,1156
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,FRONTIER 4WD,109,2024,1,FRONTIER 4WD (265/70R16 or 265/70R16 or 265/65R17 tire),126.0,61.8,61.8,54.1,54.1,0,35.21,35.21,0,221.4,221.4,0,20168,,20168
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,FRONTIER 4WD,109,2024,2,FRONTIER 4WD (265/65R17 tire),139.8,61.8,61.8,60.0,60.0,0,32.19,32.19,0,243.6,243.6,0,2132,,2132
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,FRONTIER 4WD PRO-4X,112,2024,1,FRONTIER 4WD PRO-4X,126.0,61.8,61.8,54.1,54.1,0,35.21,35.21,0,221.4,221.4,0,17712,,17712
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,PATHFINDER 2WD,161,2024,1,PATHFINDER 2WD,114.2,66.9,66.9,53.1,53.1,0,35.78,35.78,0,217.6,217.6,0,34705,,34705
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,PATHFINDER 4WD,162,2024,1,PATHFINDER 4WD,114.2,66.9,66.9,53.1,53.1,0,35.78,35.78,0,217.6,217.6,0,35072,,35072
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,PATHFINDER 4WD PLATINUM,163,2024,1,PATHFINDER 4WD PLATINUM,114.2,66.9,66.9,53.1,53.1,0,35.78,35.78,0,217.6,217.6,0,17550,,17550
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,PATHFINDER 4WD ROCK CREEK,164,2024,1,PATHFINDER 4WD ROCK CREEK,114.2,66.7,66.7,52.9,52.9,0,35.89,35.89,0,216.8,216.8,0,14176,,14176
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ROGUE AWD,102,2024,1,ROGUE AWD,106.5,62.4,62.6,46.2,46.2,0,40.27,40.27,0,191.6,191.6,0,73710,,73710
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ROGUE AWD SL/PLATINUM,105,2024,1,ROGUE AWD SL/PLATINUM,106.5,62.4,62.6,46.2,46.2,0,40.27,40.27,0,191.6,191.6,0,20951,,20951
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,TITAN 2WD,151,2024,1,"TITAN 2WD (P265/70R18,P275/60R20 tire)",139.8,67.9,67.9,65.9,65.9,0,29.64,29.64,0,265.8,265.8,0,2786,,2786
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,TITAN 2WD,151,2024,2,TITAN 2WD (P275/60R20 tire),139.8,68.1,68.1,66.1,66.1,0,29.56,29.56,0,266.6,266.6,0,121,,121
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,TITAN 4WD,152,2024,1,TITAN 4WD(P265/70R18 or P275/60R20 tire),139.8,67.9,67.9,65.9,65.9,0,29.64,29.64,0,265.8,265.8,0,5894,,5894
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,TITAN 4WD,152,2024,2,TITAN 4WD(P275/60R20 tire),139.8,68.1,68.1,66.1,66.1,0,29.56,29.56,0,266.6,266.6,0,989,,989
2024,"Nissan Motor Co., Ltd.",NSX,LT,Light Trucks,4704,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,TITAN 4WD PRO-4X,155,2024,1,TITAN 4WD PRO-4X,139.8,68.1,68.1,66.1,66.1,0,29.56,29.56,0,266.6,266.6,0,6547,,6547
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50,47,2024,1,Q50 (245/40RF19 tire),112.2,60.4,61.4,47.5,47.5,0,48.36,48.36,0,160.6,160.6,0,471,,471
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50,47,2024,2,Q50 (225/50RF18 tire),112.2,60.8,61.8,47.8,47.8,0,48.08,48.08,0,161.6,161.6,0,1576,,1576
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50 AWD,49,2024,1,Q50 AWD (245/40RF19 tire),112.2,60.4,61.4,47.5,47.5,0,48.36,48.36,0,160.6,160.6,0,477,,477
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50 AWD,49,2024,2,Q50 AWD (225/50RF18 tire),112.2,60.8,61.8,47.8,47.8,0,48.08,48.08,0,161.6,161.6,0,1622,,1622
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50 AWD RED SPORT,69,2024,1,Q50 AWD RED SPORT,112.2,60.8,61.6,47.7,47.7,0,48.17,48.17,0,161.3,161.3,0,666,,666
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,Q50 RED SPORT,68,2024,1,Q50 RED SPORT (245/40RF19-265/35RF19 tire),112.2,60.6,61.4,47.5,47.5,0,48.36,48.36,0,160.6,160.6,0,578,,578
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,INFINITI,2,QX50,110,2024,1,QX50,110.2,64.4,64.2,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,4994,,4994
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA,4,2024,1,"ALTIMA, 215/60R16",111.2,63.6,63.6,49.1,49.1,0,46.89,46.89,0,166.0,166.0,0,20479,,20479
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA,4,2024,2,"ALTIMA, 215/55R17",111.2,63.2,63.2,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,48018,,48018
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA AWD,5,2024,1,"ALTIMA AWD, 215/55R17",111.2,63.2,63.2,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,8595,,8595
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA AWD,5,2024,2,"ALTIMA AWD, 235/40R19",111.2,62.8,62.8,48.5,48.5,0,47.43,47.43,0,164.0,164.0,0,12909,,12909
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA SL/SR,46,2024,1,ALTIMA SL/SR,111.2,62.8,62.8,48.5,48.5,0,47.43,47.43,0,164.0,164.0,0,35117,,35117
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ALTIMA SR,45,2024,1,ALTIMA SR,111.2,62.8,62.8,48.5,48.5,0,47.43,47.43,0,164.0,164.0,0,2895,,2895
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA ENGAGE FWD 63kWh,80,2024,1,ARIYA ENGAGE FWD 63kWh,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,1962,,1962
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA ENGAGE e-4ORCE 63kWh,81,2024,1,ARIYA ENGAGE e-4ORCE 63kWh,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,2527,,2527
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,84,2024,1,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,5690,,5690
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA EVOLVE+/EMPOWER+ FWD 87kWh,89,2024,1,ARIYA EVOLVE+/EMPOWER+ FWD 87kWh,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,3008,,3008
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,85,2024,1,ARIYA PLATINUM+ e-4ORCE 87kWh 19 Wheels,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,1935,,1935
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,86,2024,1,ARIYA PLATINUM+ e-4ORCE 87kWh 20 Wheels,109.3,64.0,64.2,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,641,,641
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,ARIYA VENTURE+ FWD 87kWh,82,2024,1,ARIYA VENTURE+ FWD 87kWh,109.3,64.4,64.6,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,330,,330
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,GT-R,20,2024,1,"GT-R, 255/40ZRF20-285/35ZRF20 (Premium, Skyline Edition)",109.4,62.6,63.0,47.7,47.7,0,48.17,48.17,0,161.3,161.3,0,320,,320
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,GT-R,20,2024,2,"GT-R, 255/40ZRF20-285/35ZRF20 (T-spec, NISMO)",109.4,63.0,63.0,47.9,47.9,0,47.99,47.99,0,162.0,162.0,0,201,,201
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,KICKS,10,2024,1,KICKS,103.1,59.8,60.4,43.0,43.0,0,53.04,53.04,0,145.4,145.4,0,74707,,74707
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,LEAF,25,2024,1,LEAF (205/55R16 tire),106.3,60.6,61.2,45.0,45.0,0,50.85,50.85,0,152.2,152.2,0,1442,,1442
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,LEAF SV,27,2024,1,LEAF SV,106.3,60.2,60.8,44.7,44.7,0,51.17,51.17,0,151.1,151.1,0,3897,,3897
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,MURANO AWD,37,2024,1,"MURANO AWD, 235/55R20, 235/65R18",111.2,64.6,64.6,49.9,49.9,0,46.19,46.19,0,168.8,168.8,0,15669,,15669
2024,"Nissan Motor Co., Ltd.",NSX,PV,Passenger Vehicles,4705,N,N,Y,"Nissan Motor Co., Ltd.",NSX,NISSAN,1,MURANO FWD,36,2024,1,"MURANO FWD, 235/55R20,235/65R18",111.2,64.6,64.6,49.9,49.9,0,46.19,46.19,0,168.8,168.8,0,9957,,9957
