mfr_code,carline_code,mt_index,fe,wt,hp,fp,hy,name,mfr,powertrain,hp_source,hybrid,bev
VGA,64,11,34.7473,3500,201.0,43.5,Y,S3,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,67,37,43.6381,3500,201.0,43.3,Y,A3,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,68,38,40.4277,3500,201.0,43.3,Y,A3 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,69,65,28.4405,5000,444.0,51.6,Y,S7,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,70,55,32.8554,4500,335.0,51.5,Y,A7 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,73,61,20.8877,5500,621.0,52.4,Y,RS 7,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,75,35,34.572,4000,261.0,50.9,Y,A6 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,75,56,32.8554,4500,335.0,50.9,Y,A6 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,76,64,28.4405,4500,444.0,50.8,Y,S6,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,77,60,20.8877,5000,621.0,52.4,Y,RS 6 Avant,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,81,57,32.8554,4500,335.0,51.0,Y,A6 allroad quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,94,45,28.6112,5000,335.0,54.5,Y,A8 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,97,66,23.5599,5500,563.0,52.4,Y,S8,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,320,36,26.9993,5000,335.0,54.3,Y,Q7 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,320,50,28.0854,5000,261.0,54.3,N,Q7 quattro,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,321,40,21.7085,5500,500.0,53.8,N,SQ7,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,330,10,34.3107,4000,201.0,49.1,Y,Q5 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,332,43,31.5181,4000,261.0,48.9,Y,Q5 S line quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,333,44,31.5181,4500,261.0,48.9,Y,Q5 Sportback S line quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,334,334,34.7761,5000,248.0,49.0,Y,Q5 Plug-In Hybrid quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,335,12,27.1812,4500,349.0,49.1,N,SQ5,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,337,13,27.1812,4500,349.0,49.1,N,SQ5 Sportback,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,380,73,25.2121,5000,335.0,54.4,Y,Q8 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,381,67,22.0192,5500,500.0,54.4,N,SQ8,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,382,41,19.6395,6000,591.0,54.7,Y,RS Q8,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,32,600,27.2329,6000,456.0,54.7,Y,Bentayga Hybrid,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,33,77,20.8865,6000,542.0,54.7,N,Bentayga,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,35,70,18.6618,5500,650.0,51.1,N,Continental GT,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,35,74,21.9596,5000,542.0,51.1,N,Continental GT,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,40,72,18.4883,6000,626.0,57.3,N,Flying Spur,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,40,76,21.2589,5500,542.0,57.3,N,Flying Spur,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,46,71,17.9927,6000,650.0,51.1,N,Continental GTC,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,46,75,21.078,5500,542.0,51.1,N,Continental GTC,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,48,400,24.7921,6000,537.0,57.3,Y,Flying Spur Hybrid,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,71,78,20.8865,6000,542.0,58.0,N,Bentayga EWB,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,407,16,18.4649,3500,630.0,46.4,N,Huracan Coupe 2WD,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,410,21,20.4428,5500,591.0,55.0,N,Urus S,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,411,22,20.4428,5500,591.0,55.5,N,Urus Performante,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,427,14,18.4617,4000,630.0,46.4,N,Huracan Spyder,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,429,15,18.4617,4000,602.0,47.4,N,Huracan Sterrato,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,475,475,14.8533,4500,1001.0,51.2,Y,Revuelto,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,503,68,11.2434,4500,1600.0,49.8,N,Chiron Super Sport,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VVX,205,205,40.4494,4000,247.0,49.4,Y,S60 B5,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,206,206,37.7509,4000,247.0,49.4,Y,S60 B5 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,209,209,42.2713,4500,312.0,49.4,Y,S60 T8 AWD Recharge,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,214,214,42.2713,4500,312.0,49.4,Y,V60 T8 AWD Recharge,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,217,217,33.8963,4500,295.0,53.2,Y,S90 B6 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,219,219,39.6475,5000,312.0,53.2,Y,S90 T8 AWD Recharge,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,220,220,32.8298,4500,295.0,52.1,Y,V90CC B6 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,222,222,32.6194,4500,247.0,50.9,Y,XC60 B5 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,226,226,37.5546,5000,312.0,50.9,Y,XC60 T8 AWD Recharge,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,232,232,35.7802,5500,312.0,53.7,Y,XC90 T8 AWD Recharge,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,240,240,35.0903,4000,247.0,46.8,Y,XC40 B5 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,241,241,35.5,4500,247.0,50.8,Y,V60CC B5 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,242,242,31.8594,5000,247.0,53.5,Y,XC90 B5 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
VVX,243,243,29.8831,5000,295.0,53.5,Y,XC90 B6 AWD,"Volvo Car USA,  LLC",hybrid,FE file ENG_RATED_HP,1.0,0.0
BGR,2,777,76.1047,5500,1839.0,50.2,N,Nevera,Bugatti Rimac LLC,bev,Test Car List: name+wt,0.0,1.0
BMX,366,450,127.9309,5000,536.0,49.1,N,i4 M50 Gran Coupe (19'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,367,451,106.9255,5000,536.0,49.2,N,i4 M50 Gran Coupe (20'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,368,440,155.6,5000,335.0,49.6,N,i4eDrive40GranCoupe(18'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,369,441,142.1641,5000,335.0,49.1,N,i4eDrive40GranCoupe(19'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,370,120,117.0099,6000,516.0,54.5,N,iX xDrive50 (20'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,371,121,117.0099,6000,516.0,54.0,N,iX xDrive50 (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,372,122,117.0099,6000,516.0,54.0,N,iX xDrive50 (22'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,377,131,109.0508,6000,532.0,54.1,N,iX M60 (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,378,132,109.0508,6000,532.0,54.0,N,iX M60 (22'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,388,721,124.1988,6500,536.0,57.3,N,i7 xDrive60 Sedan (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,389,720,118.148,6500,536.0,57.3,N,i7 xDrive60 Sedan (20'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,390,719,126.2009,6500,536.0,57.8,N,i7 xDrive60 Sedan (19'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,394,430,168.1524,4500,282.0,49.6,N,i4eDrive35GranCoupe(18'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,395,431,152.9291,4500,282.0,49.1,N,i4eDrive35GranCoupe(19'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,404,709,126.0609,6000,449.0,57.8,N,i7 eDrive50 Sedan (19'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,405,710,120.7561,6000,449.0,57.3,N,i7 eDrive50 Sedan (20'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,406,711,123.6231,6000,449.0,57.3,N,i7 eDrive50 Sedan (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,407,730,107.0054,6500,650.0,57.3,N,i7 M70 xDrive Sedan (20'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,408,731,113.4274,6500,650.0,57.3,N,i7 M70 xDrive Sedan (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,409,509,149.493,5000,335.0,52.9,N,i5 eDrive40 Sedan (19'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,410,510,140.7557,5000,335.0,52.3,N,i5 eDrive40 Sedan (20'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,411,511,136.5045,5000,335.0,52.2,N,i5 eDrive40 Sedan (21'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,412,525,128.3127,5500,590.0,52.5,N,i5 M60 xDrive Sedan (19'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,413,526,125.9034,5500,590.0,52.6,N,i5 M60 xDrive Sedan (20'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,414,527,120.0033,5500,590.0,52.4,N,i5 M60 xDrive Sedan (21'' Wheels),BMW,bev,Test Car List: name+wt,0.0,1.0
BMX,415,445,148.4914,5000,396.0,49.6,N,i4 xDrive40 Gran Coupe (18'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,416,446,134.7088,5000,396.0,49.0,N,i4 xDrive40 Gran Coupe (19'' Wheels),BMW,bev,Test Car List: name,0.0,1.0
BMX,299,92,156.769,3500,181.0,40.0,N,COOPER SE HARDTOP 2 DOOR,BMW,bev,Test Car List: tg+wt,0.0,1.0
CRX,270,7,139.4685,6000,670.0,58.2,N,Charger 2-Dr Daytona R/T AWD 18in,FCA US LLC,bev,Test Car List: tg+wt,0.0,1.0
CRX,271,8,139.4685,6000,670.0,58.2,N,Charger 2-Dr Daytona R/T AWD 20in Nexen,FCA US LLC,bev,Test Car List: name+wt,0.0,1.0
CRX,272,12,139.4685,6000,670.0,58.2,N,Charger 2-Dr Daytona R/T AWD 20in Goodyear,FCA US LLC,bev,Test Car List: tg+wt,0.0,1.0
CRX,275,13,111.0129,6000,670.0,56.6,N,Charger 2-Dr Daytona Scat Pack Track Pack AWD A/S,FCA US LLC,bev,Test Car List: name+wt,0.0,1.0
CRX,276,9,111.0129,6000,670.0,56.6,N,Charger 2-Dr Daytona Scat Pack Track Pack AWD,FCA US LLC,bev,Test Car List: tg+wt,0.0,1.0
CRX,580,10,139.0459,6000,670.0,50.2,N,Wagoneer S AWD (Falken tire),FCA US LLC,bev,Test Car List: name+wt,0.0,1.0
CRX,581,11,139.0459,6000,670.0,50.2,N,Wagoneer S AWD (Pirelli tire),FCA US LLC,bev,Test Car List: tg+wt,0.0,1.0
CRX,402,613,165.0059,3000,87.0,36.6,N,500e,FCA US LLC,bev,Test Car List: name,0.0,1.0
CRX,405,614,157.6998,3000,117.0,36.6,N,500e All Season,FCA US LLC,bev,Test Car List: name,0.0,1.0
FJX,42,81,155.6545,4500,158.0,49.2,N,SOLTERRA AWD,Subaru Corporation,bev,Test Car List: name,0.0,1.0
FJX,43,82,149.8719,4500,158.0,49.2,N,SOLTERRA LIMITED/TOURING AWD,Subaru Corporation,bev,Test Car List: name,0.0,1.0
FMX,3,167,122.2555,5000,480.0,52.2,N,MUSTANG MACH-E RALLY,Ford Motor Company,bev,Test Car List: tg,0.0,1.0
FMX,16,166,128.7676,5000,480.0,52.2,N,MUSTANG MACH-E GT,Ford Motor Company,bev,Test Car List: name,0.0,1.0
FMX,20,126,146.1579,5000,264.0,52.2,N,MUSTANG MACH-E RWD,Ford Motor Company,bev,Test Car List: name+wt,0.0,1.0
FMX,21,122,130.5136,5000,325.0,52.2,N,MUSTANG MACH-E AWD,Ford Motor Company,bev,Test Car List: tg,0.0,1.0
FMX,22,165,140.902,5000,290.0,52.2,N,MUSTANG MACH-E AWD EXTENDED,Ford Motor Company,bev,Test Car List: name+wt,0.0,1.0
FMX,23,168,151.2779,5000,290.0,52.2,N,MUSTANG MACH-E RWD EXTENDED,Ford Motor Company,bev,Test Car List: name+wt,0.0,1.0
FMX,112,137,100.4863,7000,420.0,69.1,N,F150 LIGHTNING EXTENDED RANGE 4WD,Ford Motor Company,bev,Test Car List: tg+wt,0.0,1.0
FMX,113,138,100.4863,7000,420.0,69.1,N,F150 LIGHTNING PRO EXT RANGE 4WD,Ford Motor Company,bev,Test Car List: tg+wt,0.0,1.0
FMX,116,43,97.6485,6500,426.0,69.1,N,F150 PICKUP LIGHTNING 4WD,Ford Motor Company,bev,Test Car List: tg+wt,0.0,1.0
FMX,117,207,94.909,7000,420.0,69.1,N,F150 LIGHTNING PLATINUM 4WD,Ford Motor Company,bev,Test Car List: tg+wt,0.0,1.0
GMX,579,182,125.8612,6000,340.0,56.0,N,LYRIQ,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,580,180,126.7739,6000,500.0,56.0,N,LYRIQ AWD,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,18,505,90.1979,9000,510.0,69.8,N,SILVERADO EV,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,18,506,95.2813,8500,505.0,69.8,N,SILVERADO EV,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,501,183,136.7153,5500,295.0,56.2,N,BLAZER EV AWD,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,501,262,111.4785,6000,500.0,56.2,N,BLAZER EV AWD,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,950,234,131.4461,5500,340.0,56.0,N,BLAZER EV RWD,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,983,239,154.8413,5000,212.0,51.5,N,EQUINOX EV FWD,General Motors LLC,bev,Test Car List: name,0.0,1.0
GMX,984,625,137.0831,5000,288.0,51.5,N,EQUINOX EV AWD,General Motors LLC,bev,Test Car List: name,0.0,1.0
GMX,977,501,75.9329,9000,574.0,64.8,N,HUMMER EV SUV,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,977,517,72.9792,9000,574.0,64.8,N,HUMMER EV SUV,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,978,502,75.9329,9000,574.0,69.3,N,HUMMER EV PICKUP,General Motors LLC,bev,Test Car List: name,0.0,1.0
GMX,978,518,74.7647,8500,574.0,69.3,N,HUMMER EV PICKUP,General Motors LLC,bev,Test Car List: name+wt,0.0,1.0
GMX,979,503,76.3939,9000,804.0,64.8,N,HUMMER EV SUV MT TIRES,General Motors LLC,bev,Test Car List: tg+wt,0.0,1.0
GMX,979,516,67.1096,9000,574.0,64.8,N,HUMMER EV SUV MT TIRES,General Motors LLC,bev,Test Car List: tg+wt,0.0,1.0
GMX,980,504,76.3939,9000,804.0,69.3,N,HUMMER EV PICKUP MT TIRES,General Motors LLC,bev,Test Car List: tg+wt,0.0,1.0
GMX,980,515,67.1096,9000,574.0,69.3,N,HUMMER EV PICKUP MT TIRES,General Motors LLC,bev,Test Car List: tg+wt,0.0,1.0
HNX,801,712,135.5285,5500,288.0,56.2,N,Prologue AWD,"American Honda Motor Co., Inc.",bev,Test Car List: name+wt,0.0,1.0
HNX,801,713,130.9832,5500,288.0,56.2,N,Prologue AWD,"American Honda Motor Co., Inc.",bev,Test Car List: name+wt,0.0,1.0
HNX,802,711,141.7513,5000,212.0,56.2,N,Prologue FWD,"American Honda Motor Co., Inc.",bev,Test Car List: name,0.0,1.0
HNX,901,722,124.6684,6000,500.0,56.0,N,ZDX AWD,"American Honda Motor Co., Inc.",bev,Test Car List: name+wt,0.0,1.0
HNX,902,721,128.6146,6000,340.0,56.0,N,ZDX RWD,"American Honda Motor Co., Inc.",bev,Test Car List: name+wt,0.0,1.0
HNX,903,723,111.924,6500,500.0,56.0,N,ZDX AWD Type S,"American Honda Motor Co., Inc.",bev,Test Car List: name+wt,0.0,1.0
HYX,100,33,141.5319,4500,320.0,52.8,N,Ioniq 5 Long range AWD,Hyundai Motor Company,bev,Test Car List: tg,0.0,1.0
HYX,101,34,165.0634,4500,225.0,53.1,N,Ioniq 5 Long range RWD,Hyundai Motor Company,bev,Test Car List: tg+wt,0.0,1.0
HYX,102,35,159.0468,4000,167.0,53.1,N,Ioniq 5 Standard range RWD,Hyundai Motor Company,bev,Test Car List: tg,0.0,1.0
HYX,103,73,101.3116,5000,225.0,53.1,N,Ioniq 5 Robo taxi,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,151,71,168.7541,4000,133.0,45.7,N,Kona Electric Standard Range,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,152,72,165.5635,4000,201.0,45.7,N,Kona Electric Long Range,Hyundai Motor Company,bev,Test Car List: name+wt,0.0,1.0
HYX,251,60,191.4125,4500,225.0,52.1,N,Ioniq 6 Long range RWD (18'' Wheels),Hyundai Motor Company,bev,Test Car List: name+wt,0.0,1.0
HYX,252,61,161.7349,4500,225.0,51.9,N,Ioniq 6 Long range RWD (20'' Wheels),Hyundai Motor Company,bev,Test Car List: name+wt,0.0,1.0
HYX,253,62,176.8451,4500,321.0,52.1,N,Ioniq 6 Long range AWD (18'' Wheels),Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,254,63,148.0618,4500,321.0,51.9,N,Ioniq 6 Long range AWD (20'' Wheels),Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,255,59,198.5885,4000,149.0,52.1,N,Ioniq 6 Standard Range RWD,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,194,5,143.6889,5000,182.0,52.9,N,Electrified G80,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,200,1,167.1626,4500,225.0,51.1,N,GV60 Standard,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,201,2,145.2961,5000,314.0,51.1,N,GV60 Advanced (19'' Wheels),Hyundai Motor Company,bev,Test Car List: name+wt,0.0,1.0
HYX,202,3,135.6385,5000,314.0,50.9,N,GV60 Advanced (20'' Wheels),Hyundai Motor Company,bev,Test Car List: name+wt,0.0,1.0
HYX,203,4,130.7212,5000,430.0,50.9,N,GV60 Performance,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
HYX,352,68,129.5868,5000,430.0,51.1,N,Electrified GV70,Hyundai Motor Company,bev,Test Car List: name,0.0,1.0
JLX,11,591,112.875,5000,400.0,52.6,N,I-PACE EV400 (20 inch tires),Jaguar Land Rover Limited,bev,Test Car List: name,0.0,1.0
JLX,12,592,113.5787,5000,400.0,53.1,N,I-PACE EV400 SDS,Jaguar Land Rover Limited,bev,Test Car List: tg,0.0,1.0
JLX,18,593,106.1105,5000,400.0,52.8,N,I-PACE EV400 (22 inch tire),Jaguar Land Rover Limited,bev,Test Car List: tg,0.0,1.0
KMX,200,30,164.6079,4000,201.0,46.1,N,Niro Electric,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,500,34,155.0249,4500,320.0,51.1,N,EV6 Long Range AWD (19'' Wheels),Kia Corporation,bev,Test Car List: tg,0.0,1.0
KMX,501,33,123.8778,5000,577.0,50.9,N,EV6 AWD GT,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,502,35,140.5857,5000,320.0,50.9,N,EV6 Long Range AWD (20'' Wheels),Kia Corporation,bev,Test Car List: tg+wt,0.0,1.0
KMX,503,36,170.0765,4000,167.0,51.1,N,EV6 Standard Range RWD,Kia Corporation,bev,Test Car List: name,0.0,1.0
KMX,504,37,171.7429,4500,225.0,51.1,N,EV6 Long Range RWD,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,900,43,131.018,5500,215.0,56.9,N,EV9 Standard Range RWD,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,901,44,132.0186,5500,200.0,56.9,N,EV9 Long Range RWD,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,902,45,122.7169,6000,378.0,56.9,N,EV9 Long Range AWD,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
KMX,903,46,119.6905,6000,378.0,56.6,N,EV9 Long Range AWD GT-Line,Kia Corporation,bev,Test Car List: name+wt,0.0,1.0
LMU,1,1,144.9629,5500,1234.0,53.7,N,Air Sapphire AWD,"Lucid USA, Inc.",bev,Test Car List: name+wt,0.0,1.0
LMU,2,2,188.4432,4500,430.0,53.3,N,Air Pure RWD w/19&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg,0.0,1.0
LMU,3,3,178.8656,4500,430.0,53.1,N,Air Pure RWD w/20&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg,0.0,1.0
LMU,4,4,180.562,5000,719.5,53.3,N,Air Touring AWD w/19&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg,0.0,1.0
LMU,5,5,166.4589,5000,719.5,53.1,N,Air Touring AWD w/20&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg,0.0,1.0
LMU,6,6,159.6148,5000,719.5,53.1,N,Air Touring AWD w/21&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg,0.0,1.0
LMU,7,7,153.3477,5500,819.0,53.1,N,Air G Touring XR AWD w/21&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg+wt,0.0,1.0
LMU,8,8,160.0455,5500,819.0,53.1,N,Air G Touring XR AWD w/20&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg+wt,0.0,1.0
LMU,9,9,174.7996,5500,819.0,53.3,N,Air G Touring XR AWD w/19&quot; wheels,"Lucid USA, Inc.",bev,Test Car List: tg+wt,0.0,1.0
MAX,72,72,117.8,5000,751.0,52.1,N,Granturismo Folgore,"Maserati North America, Inc.",bev,Test Car List: name,0.0,1.0
MAX,75,75,110.199,5500,751.0,52.2,N,Grancabrio Folgore,"Maserati North America, Inc.",bev,Test Car List: name+wt,0.0,1.0
MBX,900,900,114.4873,6500,649.0,57.2,N,AMG EQS 4MATIC+,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,901,901,137.8888,6000,355.0,57.7,N,EQS 450+,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,902,902,132.544,6000,516.0,57.7,N,EQS 580 4MATIC,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,903,903,119.1435,6500,355.0,57.8,N,EQS 450+ (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,905,905,129.3568,6000,355.0,57.7,N,EQS 450 4MATIC,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,906,906,153.0072,5000,188.0,48.4,N,EQB 250+,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,907,907,120.788,5000,225.0,48.4,N,EQB 300 4MATIC,Mercedes Benz,bev,Test Car List: name,0.0,1.0
MBX,908,908,123.4585,5000,288.0,48.3,N,EQB 350 4MATIC,Mercedes Benz,bev,Test Car List: name,0.0,1.0
MBX,909,909,99.9694,6000,617.0,54.7,N,AMG EQE 4MATIC+,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,910,910,138.9648,5500,288.0,54.7,N,EQE 350+,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,911,911,128.1431,6000,288.0,54.7,N,EQE 350 4MATIC,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,912,912,123.7899,6000,402.0,54.7,N,EQE 500 4MATIC,Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,913,913,116.8937,6000,402.0,53.9,N,EQE 500 4MATIC (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,915,915,133.4702,5500,288.0,53.9,N,EQE 350+ (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,916,916,119.1268,6000,288.0,53.9,N,EQE 350 4MATIC (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,917,917,113.9518,6500,355.0,57.8,N,EQS 450 4MATIC (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,918,918,116.313,6500,536.0,57.8,N,EQS 580 4MATIC (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
