year_range,start_year,end_year,make,body_style,vehicle_size,vehicle,collision,property_damage,comprehensive,personal_injury,medical_payment,bodily_injury,automation_score,k_make,k_model,cat_comb08_mpg,cat_displacement_l,cat_cylinders,cat_is_ev,cat_matched
2022-2024,2024,2022,Audi,Luxury Cars,Large,Audi RS6 station wagon 4WD,0.95,,0.8,,,,2,audi,rs6 station wagon,16.0,4.2,8.0,0.0,True
2022-2024,2024,2022,Audi,Luxury Cars,Large,Audi RS7 4dr 4WD,1.43,,1.7,,,,2,audi,rs7,,,,,False
2022-2024,2024,2022,Audi,Luxury Cars,Large,Audi S6 4dr 4WD,0.68,,,,,,2,audi,s6,19.17948717948718,3.841025641025642,7.666666666666667,0.0,True
2022-2024,2024,2022,Audi,Luxury Cars,Large,Audi S7 4dr 4WD,1.18,,,,,,2,audi,s7,21.0,3.4500000000000006,7.0,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 5 series 4dr,0.32,-0.5,0.05,,,,2,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 5 series 4dr 4WD,0.27,,,,,,2,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 8 series 4dr,1.57,-0.25,2.91,,,,2,bmw,8 series,20.6625,3.7724999999999995,7.55,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 8 series 4dr 4WD,1.08,-0.3,1.31,,,,2,bmw,8 series,20.6625,3.7724999999999995,7.55,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 8 series convertible,0.88,,2.86,,,,2,bmw,8 series,20.6625,3.7724999999999995,7.55,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW 8 series convertible 4WD,1.07,,1.64,,,,2,bmw,8 series,20.6625,3.7724999999999995,7.55,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW i5 electric 4dr,1.12,,,,,,2,bmw,i5,96.43333333333334,,,1.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW i5 electric 4dr 4WD,0.91,,0.5,,,,2,bmw,i5,96.43333333333334,,,1.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M8 2dr 4WD,3.43,,3.48,,,,2,bmw,m8,,,,,False
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M8 4dr 4WD,4.3,0.31,3.28,,,,2,bmw,m8,,,,,False
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M8 convertible 4WD,2.69,0.15,3.11,,,,2,bmw,m8,,,,,False
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M850xi 2dr 4WD,1.4,,2.5,,,,2,bmw,m850xi,,,,,False
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M850xi 4dr 4WD,2.21,0.3,2.19,,,,2,bmw,m850xi,,,,,False
2022-2024,2024,2022,BMW,Luxury Cars,Large,BMW M850xi convertible 4WD,0.97,-0.49,1.59,,,,2,bmw,m850xi,,,,,False
2022-2024,2024,2022,Genesis,Luxury Cars,Large,Genesis G70 4dr 2WD/4WD,0.5,-0.09,0.32,0.1,0.18,-0.17,3,genesis,g70,22.085714285714285,2.634285714285714,4.8,0.0,True
2022-2024,2024,2022,Genesis,Luxury Cars,Large,Genesis G80 4dr 2WD/4WD,0.31,-0.14,0.38,-0.22,,,3,genesis,g80,28.023255813953487,3.5435897435897434,5.846153846153846,1.0,True
2022-2024,2024,2022,Jaguar,Luxury Cars,Large,Jaguar XF 4dr 4WD,0.35,,,,,,2,jaguar,xf,23.42222222222222,3.088888888888889,5.688888888888889,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Large,Lexus LC 500 2dr,0.03,,,,,,2,lexus,lc 500,18.666666666666668,5.0,8.0,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Large,Lexus LC 500 convertible,0.77,-0.47,,,,,2,lexus,lc 500,18.666666666666668,5.0,8.0,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Large,Lexus RC 300 2dr,0.12,,,,,,2,lexus,rc 300,24.875,2.0,4.0,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Large,Lexus RC 350 2dr,0.3,-0.37,0.28,,,,2,lexus,rc 350,22.727272727272727,3.5,6.0,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Large,Lexus RC 350 2dr 4WD,0.63,,0.19,,,,2,lexus,rc 350,22.727272727272727,3.5,6.0,0.0,True
2022-2024,2024,2022,Lucid,Luxury Cars,Large,Lucid Air electric 4dr,2.18,,,,,,3,lucid,air,123.46341463414635,,,1.0,True
2022-2024,2024,2022,Lucid,Luxury Cars,Large,Lucid Air electric 4dr 4WD,2.61,0.2,,,,,3,lucid,air,123.46341463414635,,,1.0,True
2022-2024,2024,2022,Maserati,Luxury Cars,Large,Maserati Ghibli 4dr 4WD,1.84,,1.0,,,,2,maserati,ghibli,18.91891891891892,3.0864864864864865,6.216216216216216,0.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Large,Mercedes-Benz E class 4dr 4WD,0.38,,,,,,2,mercedes benz,e class,21.12461059190031,3.6894080996884733,6.461059190031152,0.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Large,Mercedes-Benz EQE electric sedan 4dr,1.49,,,,,,3,mercedes benz,eqe sedan,84.73913043478261,,,1.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Large,Mercedes-Benz EQE electric sedan 4dr 4WD,1.78,0.69,0.88,,,,3,mercedes benz,eqe sedan,84.73913043478261,,,1.0,True
2022-2024,2024,2022,Polestar,Luxury Cars,Large,Polestar 2 electric 4dr,0.0,,-0.19,,,,2,polestar,2,101.27777777777777,,,1.0,True
2022-2024,2024,2022,Polestar,Luxury Cars,Large,Polestar 2 electric 4dr 4WD,0.19,-0.2,-0.1,-0.45,,-0.4,2,polestar,2,101.27777777777777,,,1.0,True
2022-2024,2024,2022,Tesla,Luxury Cars,Large,Tesla Model S 4dr electric 4WD,1.16,-0.08,0.52,-0.38,-0.19,-0.25,3,tesla,model s,102.44,,,1.0,True
2022-2024,2024,2022,Audi,Luxury Cars,Very Large,Audi A8L 4dr 4WD,1.74,0.54,1.34,,,,2,audi,a8l,,,,,False
2022-2024,2024,2022,Audi,Luxury Cars,Very Large,Audi S8 4dr 4WD,1.56,,2.17,,,,2,audi,s8,17.105263157894736,4.2105263157894735,8.31578947368421,0.0,True
2022-2024,2024,2022,Bentley,Luxury Cars,Very Large,Bentley Continental GT 2dr 4WD,1.99,,8.42,,,,2,bentley,continental gt,15.758620689655173,5.172413793103448,10.344827586206897,0.0,True
2022-2024,2024,2022,Bentley,Luxury Cars,Very Large,Bentley Continental GTC convertible 4WD,2.31,,11.06,,,,2,bentley,continental gtc,14.8,5.333333333333333,10.666666666666666,0.0,True
2022-2024,2024,2022,Bentley,Luxury Cars,Very Large,Bentley Flying Spur 4dr 4WD,3.73,,5.0,,,,2,bentley,flying spur,16.227272727272727,4.834090909090909,9.681818181818182,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Very Large,BMW 7 series 4dr,3.05,0.66,2.63,,,,2,bmw,7 series,18.484304932735427,4.13183856502242,7.874439461883408,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Very Large,BMW 7 series 4dr 4WD,2.43,0.39,3.43,,,,2,bmw,7 series,18.484304932735427,4.13183856502242,7.874439461883408,0.0,True
2022-2024,2024,2022,BMW,Luxury Cars,Very Large,BMW i7 electric 4dr 4WD,2.41,0.27,,,,,2,bmw,i7,85.73529411764706,,,1.0,True
2022-2024,2024,2022,Genesis,Luxury Cars,Very Large,Genesis G90 4dr 2WD/4WD,1.14,,,,,,3,genesis,g90,19.5,3.9875,6.75,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Very Large,Lexus LS 500 4dr,1.14,0.29,0.27,,,,2,lexus,ls 500,22.375,3.4,6.0,0.0,True
2022-2024,2024,2022,Lexus,Luxury Cars,Very Large,Lexus LS 500 4dr 4WD,1.18,,0.59,,,,2,lexus,ls 500,22.375,3.4,6.0,0.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Very Large,Mercedes-Benz AMG EQS class electric 4dr 4WD,1.67,,1.59,,,,3,mercedes benz,amg eqs class,,,,,False
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Very Large,Mercedes-Benz EQS electric sedan 4dr,2.16,0.12,1.4,,,,3,mercedes benz,eqs sedan,86.03125,,,1.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Very Large,Mercedes-Benz EQS electric sedan 4dr 4WD,1.29,0.18,1.44,,,,3,mercedes benz,eqs sedan,86.03125,,,1.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Very Large,Mercedes-Benz Maybach S580 4dr 4WD,1.5,,,,,,3,mercedes benz,maybach s580,16.5,5.675,11.0,0.0,True
2022-2024,2024,2022,Mercedes-Benz,Luxury Cars,Very Large,Mercedes-Benz S class 4dr LWB 4WD,1.71,0.09,3.18,-0.14,0.5,0.31,3,mercedes benz,s class lwb,17.660714285714285,4.718303571428572,8.651785714285714,0.0,True
2022-2024,2024,2022,Rolls Royce,Luxury Cars,Very Large,Rolls Royce Ghost 4dr 4WD,3.05,,11.75,,,,2,rolls royce,ghost,14.254237288135593,6.645762711864406,12.0,0.0,True
2022-2024,2024,2022,Volvo,Luxury Cars,Very Large,Volvo S90 4dr LWB 4WD,0.32,-0.12,,,,,2,volvo,s90 lwb,26.44,2.072,4.16,0.0,True
2022-2024,2024,2022,Volvo,Luxury Cars,Very Large,Volvo V90 Cross Country station wagon 4WD,-0.1,,,,,,2,volvo,v90 cross country station wagon,24.545454545454547,2.0818181818181816,4.181818181818182,0.0,True
2022-2024,2024,2022,Mazda,Sports Cars,Mini,Mazda MX-5 Miata convertible,-0.17,-0.49,-0.31,-0.16,-0.28,-0.37,1,mazda,mx 5 miata,22.512820512820515,1.7589743589743598,4.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Small,Porsche Boxster convertible,0.32,-0.35,,,,,2,porsche,boxster,21.627329192546583,2.7838509316770184,5.627329192546584,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Small,Porsche Cayman 2dr,0.47,-0.73,,,,,2,porsche,cayman,22.90721649484536,2.777319587628866,5.381443298969073,0.0,True
2022-2024,2024,2022,BMW,Sports Cars,Midsize,BMW Z4 convertible,0.04,-0.63,-0.13,,,,2,bmw,z4,22.04255319148936,2.778723404255319,5.617021276595745,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette 2dr,0.27,-0.53,-0.02,-0.45,-0.43,-0.4,2,chevrolet,corvette,17.883064516129032,5.989919354838712,8.0,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette convertible,0.11,-0.57,-0.1,-0.47,-0.58,-0.54,2,chevrolet,corvette,17.883064516129032,5.989919354838712,8.0,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette Z06 2dr,0.48,-0.56,0.39,,,,2,chevrolet,corvette z06,15.428571428571429,5.7,8.0,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Midsize,Chevrolet Corvette Z06 convertible,-0.07,-0.82,0.72,,,,2,chevrolet,corvette z06,15.428571428571429,5.7,8.0,0.0,True
2022-2024,2024,2022,Ferrari,Sports Cars,Midsize,Ferrari Roma 2dr,2.88,,4.44,,,,2,ferrari,roma,19.0,3.9,8.0,0.0,True
2022-2024,2024,2022,Ford,Sports Cars,Midsize,Ford Mustang 2dr,0.5,0.18,0.02,,,,2,ford,mustang,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2022-2024,2024,2022,Ford,Sports Cars,Midsize,Ford Mustang convertible,-0.04,,,,,,2,ford,mustang,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2022-2024,2024,2022,Ford,Sports Cars,Midsize,Ford Mustang Dark Horse 2dr,0.56,,0.02,,,,2,ford,mustang dark horse,17.0,5.0,8.0,0.0,True
2022-2024,2024,2022,Ford,Sports Cars,Midsize,Ford Mustang GT 2dr,0.84,-0.19,0.15,0.04,,,2,ford,mustang gt,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2022-2024,2024,2022,Ford,Sports Cars,Midsize,Ford Mustang GT convertible,-0.17,,,,,,2,ford,mustang gt,19.8546845124283,3.9273422562141493,6.416826003824092,0.0,True
2022-2024,2024,2022,Lamborghini,Sports Cars,Midsize,Lamborghini Huracan 2dr,7.15,,2.31,,,,2,lamborghini,huracan,15.463414634146341,5.199999999999999,10.0,0.0,True
2022-2024,2024,2022,Mercedes-Benz,Sports Cars,Midsize,Mercedes-Benz AMG SL class convertible,1.1,-0.36,1.92,,,,2,mercedes benz,amg sl class,,,,,False
2022-2024,2024,2022,Nissan,Sports Cars,Midsize,Nissan Z 2dr,0.56,-0.46,,,,,2,nissan,z,20.56,3.0,6.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Midsize,Porsche 911 Carrera 2dr,0.98,-0.77,0.65,-0.7,,,2,porsche,911 carrera,20.5,3.292857142857143,6.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Midsize,Porsche 911 Carrera convertible,0.73,-0.58,0.59,,,,2,porsche,911 carrera,20.5,3.292857142857143,6.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Midsize,Porsche 911 Targa 2dr 4WD,0.31,-0.74,,,,,2,porsche,911 targa,19.0,3.6,6.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Midsize,Porsche 911 Turbo 2dr 4WD,1.3,-0.66,1.9,,,,2,porsche,911 turbo,17.285714285714285,3.6321428571428576,6.0,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Midsize,Porsche 911 Turbo convertible 4WD,1.52,,,,,,2,porsche,911 turbo,17.285714285714285,3.6321428571428576,6.0,0.0,True
2022-2024,2024,2022,Toyota,Sports Cars,Midsize,Toyota GR Supra 2dr,1.05,-0.12,-0.21,0.1,,,2,toyota,gr supra,25.11764705882353,2.6470588235294117,5.294117647058823,0.0,True
2022-2024,2024,2022,Audi,Sports Cars,Large,Audi e-tron GT electric 4dr 4WD,1.25,-0.42,1.02,,,,2,audi,e tron gt,83.0,,,1.0,True
2022-2024,2024,2022,Audi,Sports Cars,Large,Audi RS e-tron GT electric 4dr 4WD,2.74,,,,,,2,audi,rs e tron gt,82.33333333333333,,,1.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Large,Chevrolet Camaro 2dr,0.58,0.33,1.27,0.36,0.54,0.69,2,chevrolet,camaro,19.222727272727273,4.526363636363636,6.8545454545454545,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Large,Chevrolet Camaro convertible,0.24,0.07,0.81,0.05,,,2,chevrolet,camaro,19.222727272727273,4.526363636363636,6.8545454545454545,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Large,Chevrolet Camaro ZL1 2dr,0.46,-0.45,5.97,,,,2,chevrolet,camaro zl1,19.222727272727273,4.526363636363636,6.8545454545454545,0.0,True
2022-2024,2024,2022,Chevrolet,Sports Cars,Large,Chevrolet Camaro ZL1 convertible,0.0,,5.21,,,,2,chevrolet,camaro zl1,19.222727272727273,4.526363636363636,6.8545454545454545,0.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Large,Porsche Taycan electric 4dr 4WD,1.36,-0.17,1.12,-0.46,,-0.27,2,porsche,taycan,80.4047619047619,,,1.0,True
2022-2024,2024,2022,Porsche,Sports Cars,Large,Porsche Taycan electric station wagon,1.26,-0.66,0.73,,,,2,porsche,taycan station wagon,80.4047619047619,,,1.0,True
2022-2024,2024,2022,Chrysler,Minivans,Very Large,Chrysler Pacifica,-0.23,-0.16,-0.07,-0.14,-0.03,-0.07,2,chrysler,pacifica,22.06779661016949,3.6305084745762715,6.0,0.0,True
2022-2024,2024,2022,Chrysler,Minivans,Very Large,Chrysler Pacifica 4WD,-0.27,-0.14,-0.18,-0.29,-0.3,0.0,2,chrysler,pacifica,22.06779661016949,3.6305084745762715,6.0,0.0,True
2022-2024,2024,2022,Chrysler,Minivans,Very Large,Chrysler Pacifica plug-in hybrid,-0.13,0.01,-0.12,-0.24,-0.25,-0.03,2,chrysler,pacifica,22.06779661016949,3.6305084745762715,6.0,0.0,True
2022-2024,2024,2022,Honda,Minivans,Very Large,Honda Odyssey,-0.2,-0.17,-0.28,-0.11,-0.16,-0.3,2,honda,odyssey,20.488372093023255,3.3813953488372093,5.813953488372093,0.0,True
2022-2024,2024,2022,Kia,Minivans,Very Large,Kia Carnival,-0.04,-0.13,-0.06,0.13,0.14,-0.03,2,kia,carnival,23.733333333333334,3.1199999999999997,5.6,0.0,True
2022-2024,2024,2022,Toyota,Minivans,Very Large,Toyota Sienna hybrid van,0.16,-0.01,-0.06,0.19,0.32,0.13,2,toyota,sienna van,23.036363636363635,3.161818181818182,5.454545454545454,0.0,True
2022-2024,2024,2022,Toyota,Minivans,Very Large,Toyota Sienna hybrid van 4WD,0.04,-0.18,-0.04,-0.02,-0.12,-0.08,2,toyota,sienna van,23.036363636363635,3.161818181818182,5.454545454545454,0.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Small,Chevrolet Colorado crew cab,-0.29,0.12,-0.39,-0.14,,,2,chevrolet,colorado crew cab,19.08520179372197,3.2618834080717485,4.780269058295964,0.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Small,Chevrolet Colorado crew cab 4WD,-0.31,-0.02,-0.3,-0.36,-0.27,-0.1,2,chevrolet,colorado crew cab,19.08520179372197,3.2618834080717485,4.780269058295964,0.0,True
2022-2024,2024,2022,Ford,Pickups,Small,Ford Maverick crew cab pickup,-0.22,0.09,-0.28,-0.07,-0.06,0.14,2,ford,maverick crew cab pickup,28.695652173913043,2.1739130434782608,4.0,0.0,True
2022-2024,2024,2022,Ford,Pickups,Small,Ford Maverick crew cab pickup 4WD,-0.24,-0.09,-0.15,-0.27,-0.09,-0.1,2,ford,maverick crew cab pickup,28.695652173913043,2.1739130434782608,4.0,0.0,True
2022-2024,2024,2022,Ford,Pickups,Small,Ford Maverick hybrid crew cab pickup,-0.3,-0.08,-0.27,-0.32,-0.21,-0.09,2,ford,maverick crew cab pickup,28.695652173913043,2.1739130434782608,4.0,0.0,True
2022-2024,2024,2022,Ford,Pickups,Small,Ford Ranger crew cab,-0.28,,,,,,2,ford,ranger crew cab,19.19308357348703,2.969298245614035,5.257309941520468,1.0,True
2022-2024,2024,2022,Ford,Pickups,Small,Ford Ranger crew cab 4WD,-0.2,-0.3,-0.25,-0.36,,,2,ford,ranger crew cab,19.19308357348703,2.969298245614035,5.257309941520468,1.0,True
2022-2024,2024,2022,GMC,Pickups,Small,GMC Canyon crew cab,-0.09,0.13,-0.49,,,,2,gmc,canyon crew cab,19.07281553398058,3.279126213592233,4.786407766990291,0.0,True
2022-2024,2024,2022,GMC,Pickups,Small,GMC Canyon crew cab 4WD,-0.31,-0.14,-0.35,-0.51,-0.59,-0.07,2,gmc,canyon crew cab,19.07281553398058,3.279126213592233,4.786407766990291,0.0,True
2022-2024,2024,2022,Honda,Pickups,Small,Honda Ridgeline crew cab 4WD,-0.23,-0.09,-0.18,-0.27,-0.34,-0.21,2,honda,ridgeline crew cab,19.653846153846153,3.5,6.0,0.0,True
2022-2024,2024,2022,Hyundai,Pickups,Small,Hyundai Santa Cruz crew cab pickup,-0.08,0.02,-0.15,0.13,0.18,0.21,2,hyundai,santa cruz crew cab pickup,22.7,2.5,4.0,0.0,True
2022-2024,2024,2022,Hyundai,Pickups,Small,Hyundai Santa Cruz crew cab pickup 4WD,-0.03,-0.01,-0.09,-0.1,-0.03,-0.1,2,hyundai,santa cruz crew cab pickup,22.7,2.5,4.0,0.0,True
2022-2024,2024,2022,Jeep,Pickups,Small,Jeep Gladiator crew cab pickup convertible 4WD,-0.37,0.55,-0.16,-0.24,-0.22,0.27,2,jeep,gladiator crew cab pickup,20.705882352941178,3.388235294117647,6.0,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier crew cab LWB,-0.33,,,,,,2,nissan,frontier crew cab lwb,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier crew cab LWB 4WD,-0.23,-0.24,-0.1,,,,2,nissan,frontier crew cab lwb,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier crew cab SWB,-0.08,-0.06,-0.23,-0.13,-0.01,-0.07,2,nissan,frontier crew cab swb,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier crew cab SWB 4WD,-0.17,-0.13,-0.2,-0.27,-0.2,-0.18,2,nissan,frontier crew cab swb,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier ext. cab,-0.1,0.09,-0.28,,,,2,nissan,frontier ext cab,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Small,Nissan Frontier ext. cab 4WD,-0.26,-0.32,-0.26,-0.44,,,2,nissan,frontier ext cab,17.906976744186046,3.4011627906976742,5.453488372093023,0.0,True
2022-2024,2024,2022,Toyota,Pickups,Small,Toyota Tacoma double cab pickup,-0.13,-0.08,-0.24,0.0,,,2,toyota,tacoma double cab pickup,19.107142857142858,3.0892857142857144,4.944444444444445,0.0,True
2022-2024,2024,2022,Toyota,Pickups,Small,Toyota Tacoma double cab pickup 4WD,-0.13,-0.27,-0.14,-0.24,-0.2,-0.15,2,toyota,tacoma double cab pickup,19.107142857142858,3.0892857142857144,4.944444444444445,0.0,True
2022-2024,2024,2022,Toyota,Pickups,Small,Toyota Tacoma hybrid double cab pickup 4WD,-0.01,,,,,,2,toyota,tacoma double cab pickup,19.107142857142858,3.0892857142857144,4.944444444444445,0.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500,-0.3,0.52,-0.3,,,,2,chevrolet,silverado 1500,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500 4WD,-0.21,0.38,,,,,2,chevrolet,silverado 1500,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500 crew cab,-0.06,0.33,-0.1,-0.03,0.01,0.41,2,chevrolet,silverado 1500 crew cab,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500 crew cab 4WD,-0.11,0.2,-0.02,-0.33,-0.32,0.11,2,chevrolet,silverado 1500 crew cab,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500 ext. cab,-0.05,0.61,-0.39,,,,2,chevrolet,silverado 1500 ext cab,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Chevrolet,Pickups,Large,Chevrolet Silverado 1500 ext. cab 4WD,-0.25,-0.01,-0.29,-0.32,-0.28,-0.07,2,chevrolet,silverado 1500 ext cab,18.310077519379846,4.88406374501992,7.254980079681275,1.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150,0.1,0.12,-0.16,,,,3,ford,f150,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 4WD,0.07,0.09,-0.28,,,,3,ford,f150,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 hybrid crew,-0.14,0.04,0.15,,,,3,ford,f150 crew,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 hybrid crew 4WD,-0.1,-0.11,0.02,-0.37,-0.37,-0.31,3,ford,f150 crew,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 Lightning electric crew cab pickup 4WD,0.15,0.26,-0.05,-0.42,-0.44,-0.16,3,ford,f150 lightning crew cab pickup,68.53333333333333,,,1.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 SuperCab,-0.16,0.11,-0.2,,,,3,ford,f150 supercab,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 SuperCab 4WD,-0.26,-0.13,-0.22,-0.42,-0.37,-0.09,3,ford,f150 supercab,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 SuperCrew,-0.08,0.1,-0.16,-0.16,0.04,0.21,3,ford,f150 supercrew,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,Ford,Pickups,Large,Ford F-150 SuperCrew 4WD,-0.14,-0.07,-0.02,-0.35,-0.37,-0.2,3,ford,f150 supercrew,16.120234604105573,4.515982404692082,6.997067448680352,0.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Hummer electric crew cab pickup 4WD,0.12,-0.2,,,,,3,gmc,hummer crew cab pickup,,,,,False
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500,-0.33,,,,,,2,gmc,sierra 1500,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500 4WD,-0.22,,,,,,2,gmc,sierra 1500,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500 crew cab,-0.13,0.06,0.21,-0.22,0.11,0.17,2,gmc,sierra 1500 crew cab,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500 crew cab 4WD,-0.07,0.08,0.24,-0.37,-0.36,-0.08,2,gmc,sierra 1500 crew cab,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500 ext. cab,-0.07,0.33,-0.04,,,,2,gmc,sierra 1500 ext cab,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,GMC,Pickups,Large,GMC Sierra 1500 ext. cab 4WD,-0.06,0.16,-0.2,-0.41,-0.41,0.18,2,gmc,sierra 1500 ext cab,16.426564495530013,5.067522464698331,7.358151476251605,1.0,True
2022-2024,2024,2022,Nissan,Pickups,Large,Nissan Titan crew cab short bed,-0.13,-0.05,-0.12,,,,2,nissan,titan crew cab short bed,15.375,5.6000000000000005,8.0,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Large,Nissan Titan crew cab short bed 4WD,-0.04,-0.11,0.05,-0.17,-0.52,-0.17,2,nissan,titan crew cab short bed,15.375,5.6000000000000005,8.0,0.0,True
2022-2024,2024,2022,Nissan,Pickups,Large,Nissan Titan XD crew cab 4WD,0.02,-0.06,0.31,,,,2,nissan,titan xd crew cab,15.375,5.6000000000000005,8.0,0.0,True
2022-2024,2024,2022,Ram,Pickups,Large,Ram 1500 Classic crew cab SWB,0.26,1.48,-0.29,,,,2,ram,1500 classic crew cab swb,19.21472392638037,4.369938650306749,6.846625766871166,0.0,True
